Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Product_ID,Category,Sub_Category,Quantity,Sales,Discount,Profit
ORD-217389,17-12-2024,25-12-2024,CUST-9423,Dhanuk Datta,Consumer,India,North,Rajasthan,Jaipur,PROD-264,Technology,Laptops,3,19344.94,0.27,915.6
ORD-217390,12-03-2024,21-03-2024,CUST-6634,Ryan Grewal,Corporate,India,North,Karnataka,Bengaluru,PROD-250,Furniture,Furnishings,9,17568.41,0.11,2110.45
ORD-217391,08-02-2022,12-02-2022,CUST-8624,Renee Raju,Corporate,India,East,Rajasthan,Jaipur,PROD-645,Furniture,Tables,6,687.22,0.11,97.59
ORD-217392,15-06-2022,21-06-2022,CUST-6520,Sana Bandi,Corporate,India,East,Telangana,Hyderabad,PROD-929,Technology,Copiers,8,21155.55,0.12,3736.31
ORD-217393,03-12-2022,12-12-2022,CUST-9835,Vritika Kata,Home Office,India,West,Gujarat,Surat,PROD-115,Technology,Accessories,9,24287.21,0.07,6334.64
ORD-217394,12-03-2022,13-03-2022,CUST-3521,Ishita Rao,Consumer,India,West,Delhi,New Delhi,PROD-552,Office Supplies,Binders,3,6571.03,0.25,7.26
ORD-217395,14-10-2024,19-10-2024,CUST-8526,Tejas Sankar,Corporate,India,North,Kerala,Kochi,PROD-817,Office Supplies,Binders,10,22795.49,0.18,1416.33
ORD-217396,10-11-2022,12-11-2022,CUST-6243,Seher Chad,Home Office,India,South,Punjab,Ludhiana,PROD-412,Technology,Accessories,6,14040.72,0.28,1246.59
ORD-217397,14-07-2022,22-07-2022,CUST-6634,Sumer Mand,Home Office,India,North,Karnataka,Mysuru,PROD-229,Technology,Laptops,2,24879.93,0.27,1515.68
ORD-217398,10-05-2024,15-05-2024,CUST-6423,Ryan Dhawan,Home Office,India,East,Punjab,Ludhiana,PROD-239,Office Supplies,Art,2,23720.78,0.14,1980.59
ORD-217399,20-08-2023,22-08-2023,CUST-6712,Renee Borde,Consumer,India,South,Gujarat,Surat,PROD-689,Office Supplies,Storage,2,355.78,0.29,1.55
ORD-217400,23-01-2023,01-02-2023,CUST-2726,Samarth Chander,Consumer,India,North,Gujarat,Ahmedabad,PROD-744,Technology,Laptops,1,6163.14,0.06,1441.8
ORD-217401,28-08-2024,07-09-2024,CUST-3435,Manikya Goswami,Home Office,India,South,Kerala,Kochi,PROD-441,Furniture,Tables,9,19063.43,0.21,364.29
ORD-217402,01-12-2023,06-12-2023,CUST-8848,Shamik Kumer,Corporate,India,West,Maharashtra,Nagpur,PROD-235,Office Supplies,Storage,1,14393.13,0.07,2821.88
ORD-217403,17-04-2022,18-04-2022,CUST-4111,Vedika Deol,Consumer,India,South,Karnataka,Mysuru,PROD-759,Furniture,Furnishings,6,930.91,0.08,35.29
ORD-217404,28-03-2023,04-04-2023,CUST-6189,Ojas Din,Home Office,India,West,Delhi,New Delhi,PROD-379,Office Supplies,Binders,4,21195.4,0.26,1907.25
ORD-217405,27-04-2022,03-05-2022,CUST-2583,Adira Goyal,Home Office,India,North,Kerala,Kochi,PROD-888,Office Supplies,Paper,9,2769.43,0.09,132.64
ORD-217406,21-04-2022,27-04-2022,CUST-1414,Yuvaan Loke,Consumer,India,North,Kerala,Kochi,PROD-529,Furniture,Furnishings,9,23183.04,0.07,4513.45
ORD-217407,07-10-2022,17-10-2022,CUST-2821,Baiju Kaur,Home Office,India,South,Delhi,New Delhi,PROD-158,Furniture,Bookcases,8,20440.36,0.15,1961.75
ORD-217408,18-04-2024,20-04-2024,CUST-9323,Jayant Iyengar,Corporate,India,North,Punjab,Ludhiana,PROD-827,Technology,Copiers,7,20497.49,0.08,4245.57
ORD-217409,05-10-2023,09-10-2023,CUST-3634,Anvi Bhakta,Corporate,India,North,Karnataka,Bengaluru,PROD-906,Furniture,Furnishings,7,12216.74,0.27,344.49
ORD-217410,26-01-2023,29-01-2023,CUST-9833,Mohanlal Singh,Home Office,India,West,West Bengal,Kolkata,PROD-465,Furniture,Chairs,8,11763.54,0.04,3126.81
ORD-217411,02-02-2023,12-02-2023,CUST-8969,Ela Chacko,Consumer,India,South,West Bengal,Kolkata,PROD-504,Furniture,Bookcases,7,1246.29,0.17,188.7
ORD-217412,17-01-2024,21-01-2024,CUST-8226,Lagan Sengupta,Consumer,India,North,Gujarat,Ahmedabad,PROD-652,Technology,Accessories,9,5458.95,0.07,676.59
ORD-217413,26-06-2024,02-07-2024,CUST-6064,Charvi Raju,Consumer,India,North,Gujarat,Ahmedabad,PROD-895,Technology,Copiers,2,18455.49,0.02,3331.27
ORD-217414,01-03-2022,03-03-2022,CUST-2125,Himmat Taneja,Home Office,India,North,Karnataka,Bengaluru,PROD-846,Office Supplies,Paper,9,24407.3,0.1,3014.23
ORD-217415,26-12-2023,29-12-2023,CUST-7736,Kaira Kulkarni,Consumer,India,East,Karnataka,Mysuru,PROD-302,Furniture,Bookcases,9,3234.92,0.17,-1.01
ORD-217416,21-06-2022,24-06-2022,CUST-4749,Emir Luthra,Corporate,India,North,West Bengal,Kolkata,PROD-169,Office Supplies,Paper,8,4800.52,0.08,236.75
ORD-217417,13-05-2022,23-05-2022,CUST-5053,Yashvi Sura,Corporate,India,North,Delhi,New Delhi,PROD-935,Furniture,Tables,4,8614.85,0.03,679.62
ORD-217418,07-06-2024,10-06-2024,CUST-3146,Parinaaz Barad,Corporate,India,North,Gujarat,Ahmedabad,PROD-452,Office Supplies,Binders,8,15076.86,0.09,743.31
ORD-217419,22-06-2022,25-06-2022,CUST-6875,Romil Krishnan,Corporate,India,North,Rajasthan,Jaipur,PROD-433,Technology,Copiers,9,8702.3,0.12,1905.7
ORD-217420,24-05-2022,25-05-2022,CUST-4293,Ivan Edwin,Corporate,India,East,Delhi,New Delhi,PROD-943,Furniture,Bookcases,7,8079.4,0.26,978.55
ORD-217421,30-03-2022,04-04-2022,CUST-1692,Pranay Rege,Consumer,India,West,Rajasthan,Jaipur,PROD-187,Technology,Copiers,2,7607.86,0.03,1526.25
ORD-217422,29-03-2024,05-04-2024,CUST-4706,Indrans Ravel,Consumer,India,East,Tamil Nadu,Chennai,PROD-252,Technology,Copiers,1,5967.46,0.1,406.85
ORD-217423,30-08-2024,31-08-2024,CUST-6916,Amani Yadav,Home Office,India,South,Rajasthan,Jaipur,PROD-702,Technology,Copiers,3,17196.81,0.07,2774.07
ORD-217424,14-04-2023,18-04-2023,CUST-1811,Keya Rana,Consumer,India,South,Telangana,Hyderabad,PROD-427,Technology,Copiers,4,3869.18,0.06,195.58
ORD-217425,29-09-2023,01-10-2023,CUST-5219,Aayush Shukla,Corporate,India,West,Tamil Nadu,Chennai,PROD-765,Furniture,Bookcases,2,13961.42,0.21,2186.02
ORD-217426,14-08-2023,21-08-2023,CUST-8384,Kiara Barad,Home Office,India,South,Karnataka,Mysuru,PROD-275,Office Supplies,Art,4,961.91,0.25,91.12
ORD-217427,01-01-2023,07-01-2023,CUST-1323,Jivika Jani,Home Office,India,West,Rajasthan,Jaipur,PROD-609,Office Supplies,Art,2,3343.45,0.2,-35.35
ORD-217428,27-08-2022,28-08-2022,CUST-3229,Samiha Sehgal,Home Office,India,South,Delhi,New Delhi,PROD-535,Furniture,Tables,2,494.86,0.15,103.37
ORD-217429,07-12-2022,16-12-2022,CUST-1522,Khushi Shenoy,Consumer,India,North,Kerala,Kochi,PROD-893,Furniture,Furnishings,6,24282.47,0.25,-1126.05
ORD-217430,31-01-2023,08-02-2023,CUST-7697,Samar Krish,Corporate,India,North,West Bengal,Kolkata,PROD-134,Furniture,Tables,5,14904.91,0.11,1967.77
ORD-217431,20-01-2023,22-01-2023,CUST-1668,Darshit Sathe,Home Office,India,East,West Bengal,Kolkata,PROD-764,Office Supplies,Art,4,7483.39,0.27,120.71
ORD-217432,13-09-2023,21-09-2023,CUST-3849,Hridaan Sharma,Corporate,India,North,Punjab,Ludhiana,PROD-247,Technology,Phones,10,17994.25,0.15,3630.56
ORD-217433,03-12-2023,09-12-2023,CUST-7084,Kaira Gill,Consumer,India,North,Gujarat,Surat,PROD-105,Technology,Phones,8,24357.53,0.16,1605.24
ORD-217434,12-12-2023,15-12-2023,CUST-7328,Hrishita Viswanathan,Home Office,India,North,West Bengal,Kolkata,PROD-551,Technology,Accessories,2,15473.35,0.24,2286.2
ORD-217435,30-10-2022,04-11-2022,CUST-7237,Khushi Sarin,Corporate,India,East,West Bengal,Kolkata,PROD-458,Office Supplies,Storage,3,13492.82,0.15,1771.51
ORD-217436,28-11-2023,05-12-2023,CUST-4513,Jayan Sarin,Home Office,India,West,Kerala,Kochi,PROD-750,Technology,Phones,1,24490.12,0.3,-1560.83
ORD-217437,15-09-2024,25-09-2024,CUST-4399,Jiya Mammen,Home Office,India,East,West Bengal,Kolkata,PROD-504,Furniture,Chairs,1,10375.73,0.03,1942.68
ORD-217438,15-11-2024,18-11-2024,CUST-5795,Armaan Sane,Consumer,India,West,Karnataka,Bengaluru,PROD-275,Office Supplies,Paper,2,23174.8,0.28,-1976.23
ORD-217439,28-11-2024,01-12-2024,CUST-5953,Alia Dhawan,Corporate,India,South,Karnataka,Mysuru,PROD-105,Technology,Accessories,6,3460.09,0.27,476.82
ORD-217440,04-10-2023,05-10-2023,CUST-8070,Devansh Gopal,Consumer,India,West,Telangana,Hyderabad,PROD-604,Technology,Accessories,3,9140.24,0.24,987.37
ORD-217441,09-02-2023,14-02-2023,CUST-9374,Ishaan Mani,Home Office,India,North,West Bengal,Kolkata,PROD-698,Technology,Copiers,6,19462.79,0.3,2786.5
ORD-217442,06-06-2023,09-06-2023,CUST-9912,Sahil Comar,Corporate,India,North,Telangana,Hyderabad,PROD-867,Technology,Laptops,6,15304.59,0.15,2170.52
ORD-217443,13-09-2024,20-09-2024,CUST-3110,Arnav Wason,Corporate,India,West,Gujarat,Surat,PROD-226,Furniture,Tables,9,16325.01,0.17,2897.69
ORD-217444,26-11-2022,28-11-2022,CUST-8202,Purab Thaker,Corporate,India,South,Delhi,New Delhi,PROD-122,Furniture,Furnishings,8,3463.7,0.08,735.64
ORD-217445,01-06-2023,09-06-2023,CUST-6924,Ivana Master,Consumer,India,North,Tamil Nadu,Coimbatore,PROD-484,Furniture,Chairs,10,15067.15,0.08,1514.46
ORD-217446,27-10-2024,29-10-2024,CUST-6431,Saksham Madan,Consumer,India,South,Karnataka,Bengaluru,PROD-885,Furniture,Bookcases,4,1385.4,0.13,-12.58
ORD-217447,13-08-2023,20-08-2023,CUST-2127,Mahika Kaur,Corporate,India,North,Maharashtra,Mumbai,PROD-493,Furniture,Tables,6,16535.09,0.2,2240.4
ORD-217448,14-12-2022,23-12-2022,CUST-8645,Miraya Hora,Consumer,India,West,Tamil Nadu,Coimbatore,PROD-996,Office Supplies,Storage,7,13929.26,0.1,1469.62
ORD-217449,04-10-2023,11-10-2023,CUST-1838,Aaryahi Thaman,Consumer,India,South,Tamil Nadu,Coimbatore,PROD-401,Technology,Phones,10,17522.64,0.23,-533.17
ORD-217450,13-12-2024,15-12-2024,CUST-7531,Vritika Gopal,Home Office,India,North,Gujarat,Ahmedabad,PROD-557,Office Supplies,Binders,2,24722.62,0.28,246.82
ORD-217451,23-09-2024,27-09-2024,CUST-3125,Emir Guha,Consumer,India,South,Maharashtra,Mumbai,PROD-964,Office Supplies,Binders,6,19501.74,0.02,4937.22
ORD-217452,11-04-2023,13-04-2023,CUST-4377,Adira Sood,Consumer,India,South,Maharashtra,Pune,PROD-314,Furniture,Bookcases,8,5507.32,0.28,-447.97
ORD-217453,27-06-2024,03-07-2024,CUST-1325,Aaina Shetty,Corporate,India,West,Kerala,Kochi,PROD-275,Technology,Copiers,1,520.14,0.28,60.11
ORD-217454,25-03-2023,03-04-2023,CUST-8876,Vanya Bhasin,Home Office,India,South,West Bengal,Kolkata,PROD-704,Furniture,Tables,6,3820.66,0.15,-92.02
ORD-217455,11-02-2022,16-02-2022,CUST-5556,Sara Dasgupta,Home Office,India,North,West Bengal,Kolkata,PROD-849,Technology,Accessories,9,8248.1,0.24,-144.23
ORD-217456,19-03-2023,22-03-2023,CUST-5003,Neelofar Bajaj,Corporate,India,West,Telangana,Hyderabad,PROD-352,Technology,Laptops,4,16882.89,0.03,1888.62
ORD-217457,11-05-2024,12-05-2024,CUST-1239,Shaan Edwin,Corporate,India,East,Maharashtra,Mumbai,PROD-342,Furniture,Tables,10,23688.77,0.17,1010.24
ORD-217458,05-01-2023,14-01-2023,CUST-7514,Shaan Boase,Consumer,India,West,Punjab,Ludhiana,PROD-448,Furniture,Furnishings,1,17848.38,0.27,1429.83
ORD-217459,22-10-2022,23-10-2022,CUST-8404,Shalv Bali,Consumer,India,South,Telangana,Hyderabad,PROD-674,Office Supplies,Paper,8,4850.31,0.05,1205.16
ORD-217460,29-12-2023,01-01-2024,CUST-3580,Rhea Verma,Home Office,India,West,Rajasthan,Jaipur,PROD-344,Furniture,Furnishings,5,2663.39,0.02,124.75
ORD-217461,20-06-2023,22-06-2023,CUST-5804,Divij Trivedi,Consumer,India,East,Karnataka,Bengaluru,PROD-801,Technology,Laptops,8,11576.11,0.2,799.87
ORD-217462,03-08-2023,04-08-2023,CUST-3825,Vidur Bahri,Consumer,India,North,Kerala,Kochi,PROD-604,Technology,Phones,6,14567.02,0.12,3435.58
ORD-217463,04-12-2022,09-12-2022,CUST-6874,Anika Bhatia,Corporate,India,North,Kerala,Kochi,PROD-618,Technology,Phones,8,3259.12,0.14,121.96
ORD-217464,27-08-2022,28-08-2022,CUST-1331,Divij Ramaswamy,Corporate,India,South,Gujarat,Surat,PROD-346,Technology,Accessories,10,10878.88,0,2994.17
ORD-217465,15-10-2022,25-10-2022,CUST-4210,Samiha Lad,Home Office,India,West,Maharashtra,Nagpur,PROD-345,Technology,Phones,9,24718.09,0.18,-570.52
ORD-217466,05-06-2024,12-06-2024,CUST-9763,Piya Chakrabarti,Home Office,India,South,Maharashtra,Mumbai,PROD-525,Furniture,Furnishings,7,23123.71,0.11,322.91
ORD-217467,16-09-2023,25-09-2023,CUST-5839,Farhan Thaker,Home Office,India,South,Punjab,Ludhiana,PROD-776,Furniture,Bookcases,9,10566.04,0,731.21
ORD-217468,17-12-2024,20-12-2024,CUST-2957,Seher Goswami,Corporate,India,South,West Bengal,Kolkata,PROD-559,Office Supplies,Art,9,19241.15,0.27,-920.22
ORD-217469,24-02-2022,26-02-2022,CUST-4166,Ivana Vyas,Consumer,India,West,Karnataka,Mysuru,PROD-159,Office Supplies,Binders,4,4333.51,0.23,-194.57
ORD-217470,23-03-2024,02-04-2024,CUST-3028,Vidur Rastogi,Corporate,India,West,Maharashtra,Pune,PROD-481,Furniture,Furnishings,7,18275.42,0.18,-419.52
ORD-217471,05-03-2022,07-03-2022,CUST-2749,Raghav Deol,Consumer,India,South,West Bengal,Kolkata,PROD-463,Furniture,Tables,5,16171.77,0.06,1307.28
ORD-217472,11-04-2022,18-04-2022,CUST-1758,Arhaan Sarkar,Consumer,India,North,Delhi,New Delhi,PROD-761,Office Supplies,Storage,3,6949.8,0.08,1649.1
ORD-217473,11-07-2023,16-07-2023,CUST-2121,Ishita Gala,Home Office,India,South,Telangana,Hyderabad,PROD-366,Office Supplies,Paper,5,16917.65,0.13,2085.79
ORD-217474,20-12-2022,26-12-2022,CUST-3358,Jivin Sahota,Home Office,India,West,Delhi,New Delhi,PROD-671,Office Supplies,Paper,8,12734.14,0.23,-775.91
ORD-217475,13-11-2024,21-11-2024,CUST-1112,Kanav Gola,Consumer,India,East,Rajasthan,Jaipur,PROD-569,Office Supplies,Storage,7,16727.99,0.24,1840.54
ORD-217476,30-10-2024,09-11-2024,CUST-7047,Zaina Ghosh,Corporate,India,North,Gujarat,Surat,PROD-418,Furniture,Furnishings,10,17914.07,0.2,1949.26
ORD-217477,22-04-2024,02-05-2024,CUST-3825,Vritika Madan,Corporate,India,West,Kerala,Kochi,PROD-353,Furniture,Tables,9,8252.07,0.14,1393.18
ORD-217478,11-06-2023,20-06-2023,CUST-2822,Tejas Varma,Corporate,India,South,Delhi,New Delhi,PROD-657,Furniture,Tables,5,5519.48,0.06,1422.2
ORD-217479,11-07-2022,21-07-2022,CUST-4102,Tejas Bhat,Home Office,India,South,Tamil Nadu,Chennai,PROD-654,Furniture,Chairs,8,12958.12,0.09,1583.16
ORD-217480,13-06-2024,14-06-2024,CUST-8651,Gatik Behl,Consumer,India,North,Punjab,Ludhiana,PROD-539,Office Supplies,Storage,7,12000.85,0.17,1277.09
ORD-217481,12-11-2022,18-11-2022,CUST-5416,Zara Sood,Corporate,India,South,West Bengal,Kolkata,PROD-585,Furniture,Furnishings,7,24725.67,0.15,1101.93
ORD-217482,07-11-2022,17-11-2022,CUST-1869,Shaan Kulkarni,Corporate,India,East,Karnataka,Bengaluru,PROD-611,Office Supplies,Binders,3,251.12,0.05,24.7
ORD-217483,22-01-2022,30-01-2022,CUST-4177,Romil Cherian,Corporate,India,North,West Bengal,Kolkata,PROD-758,Technology,Phones,4,16046.51,0.2,43.07
ORD-217484,09-11-2023,13-11-2023,CUST-2626,Shalv Thaman,Corporate,India,South,Telangana,Hyderabad,PROD-535,Office Supplies,Storage,2,15502.22,0.22,316.57
ORD-217485,18-10-2023,21-10-2023,CUST-1540,Suhana Hans,Consumer,India,East,Karnataka,Bengaluru,PROD-851,Office Supplies,Paper,2,6168.02,0.16,1302.44
ORD-217486,22-08-2022,31-08-2022,CUST-3106,Nirvi Sachar,Home Office,India,East,West Bengal,Kolkata,PROD-795,Technology,Copiers,8,12565.06,0,824.07
ORD-217487,05-09-2024,11-09-2024,CUST-2750,Aradhya Din,Home Office,India,East,Maharashtra,Mumbai,PROD-934,Office Supplies,Storage,8,15059.19,0.22,2478.16
ORD-217488,24-01-2022,28-01-2022,CUST-2261,Madhav Char,Corporate,India,North,Rajasthan,Jaipur,PROD-454,Office Supplies,Storage,3,797.08,0.15,110.97
ORD-217489,19-07-2022,24-07-2022,CUST-1889,Vardaniya Doctor,Corporate,India,West,Gujarat,Surat,PROD-871,Technology,Laptops,1,6155.14,0.28,-447.97
ORD-217490,20-07-2024,27-07-2024,CUST-2210,Ivan Raval,Home Office,India,North,Delhi,New Delhi,PROD-934,Furniture,Tables,10,4936.37,0.12,164.08
ORD-217491,26-07-2022,02-08-2022,CUST-3307,Elakshi Iyengar,Consumer,India,South,Karnataka,Bengaluru,PROD-317,Technology,Copiers,8,4148.47,0.08,166.71
ORD-217492,09-01-2022,15-01-2022,CUST-4691,Krish Sharaf,Corporate,India,East,Delhi,New Delhi,PROD-327,Office Supplies,Binders,10,4878.2,0.29,588.19
ORD-217493,26-12-2023,03-01-2024,CUST-1805,Manikya Cherian,Consumer,India,North,Rajasthan,Jaipur,PROD-186,Furniture,Chairs,3,1216.7,0.07,112.71
ORD-217494,29-09-2022,06-10-2022,CUST-3330,Purab Arya,Consumer,India,North,Gujarat,Surat,PROD-365,Office Supplies,Storage,3,268.27,0.26,1.95
ORD-217495,08-05-2022,17-05-2022,CUST-6398,Ojas Gara,Corporate,India,East,Karnataka,Bengaluru,PROD-102,Office Supplies,Binders,9,11569.28,0.15,782.49
ORD-217496,13-06-2022,17-06-2022,CUST-5052,Zain Thaman,Consumer,India,South,West Bengal,Kolkata,PROD-204,Furniture,Furnishings,2,21144.66,0.22,810.68
ORD-217497,10-08-2024,11-08-2024,CUST-5576,Vardaniya D’Alia,Consumer,India,West,Rajasthan,Jaipur,PROD-811,Technology,Copiers,7,22177.32,0.04,4926.75
ORD-217498,17-09-2023,21-09-2023,CUST-2050,Suhana Koshy,Home Office,India,South,Kerala,Kochi,PROD-843,Furniture,Furnishings,1,5592.73,0.17,1106.93
ORD-217499,25-06-2023,28-06-2023,CUST-5506,Shray Bera,Consumer,India,North,Tamil Nadu,Coimbatore,PROD-665,Office Supplies,Storage,5,8665.45,0.02,1315.66
ORD-217500,12-05-2022,22-05-2022,CUST-1256,Vidur Chandra,Home Office,India,West,Telangana,Hyderabad,PROD-455,Office Supplies,Paper,9,4053.54,0.2,75.45
ORD-217501,02-01-2022,09-01-2022,CUST-8999,Samarth Kari,Corporate,India,North,Kerala,Kochi,PROD-831,Furniture,Bookcases,5,8235.08,0.29,924.49
ORD-217502,23-10-2024,30-10-2024,CUST-9271,Ivan Mand,Home Office,India,East,Karnataka,Bengaluru,PROD-818,Technology,Accessories,5,3083.84,0.27,-23.21
ORD-217503,27-02-2022,01-03-2022,CUST-8835,Madhup Vyas,Corporate,India,North,Telangana,Hyderabad,PROD-673,Technology,Accessories,5,9677.34,0.21,-101.2
ORD-217504,22-07-2023,27-07-2023,CUST-1085,Kabir Korpal,Consumer,India,South,West Bengal,Kolkata,PROD-743,Technology,Laptops,3,16111.67,0.07,2659.56
ORD-217505,28-06-2022,04-07-2022,CUST-6170,Indranil Deol,Corporate,India,West,West Bengal,Kolkata,PROD-797,Furniture,Chairs,7,1915.6,0.1,390.65
ORD-217506,10-08-2023,18-08-2023,CUST-6890,Lakshit Handa,Home Office,India,East,Punjab,Ludhiana,PROD-982,Technology,Accessories,4,7927.9,0.07,847.37
ORD-217507,27-02-2023,03-03-2023,CUST-3589,Nitara Raj,Corporate,India,South,Gujarat,Surat,PROD-217,Furniture,Chairs,2,1441.21,0.18,113.64
ORD-217508,14-01-2023,17-01-2023,CUST-2397,Lakshit Mahal,Consumer,India,North,Gujarat,Surat,PROD-146,Technology,Copiers,2,14102.78,0.02,3132.04
ORD-217509,23-01-2022,31-01-2022,CUST-8907,Anvi Bhatti,Corporate,India,West,Gujarat,Ahmedabad,PROD-464,Office Supplies,Paper,9,10885.59,0.29,872.85
ORD-217510,28-10-2022,29-10-2022,CUST-1584,Kashvi Tiwari,Home Office,India,West,West Bengal,Kolkata,PROD-992,Furniture,Furnishings,8,18700.45,0.04,1735.57
ORD-217511,27-08-2023,01-09-2023,CUST-7039,Tarini Jhaveri,Consumer,India,South,Maharashtra,Mumbai,PROD-668,Office Supplies,Binders,7,11536.77,0.19,318.12
ORD-217512,29-09-2023,30-09-2023,CUST-7759,Piya Buch,Home Office,India,South,Tamil Nadu,Chennai,PROD-626,Technology,Laptops,10,17994.38,0.08,3417.45
ORD-217513,14-09-2024,19-09-2024,CUST-8290,Anya Raj,Home Office,India,South,Gujarat,Surat,PROD-922,Office Supplies,Storage,5,12721.87,0.21,612.08
ORD-217514,23-06-2024,26-06-2024,CUST-2740,Shlok Suresh,Corporate,India,South,Maharashtra,Nagpur,PROD-569,Office Supplies,Paper,5,19439.18,0.03,4676.05
ORD-217515,23-08-2023,24-08-2023,CUST-7505,Miraya Dey,Consumer,India,East,Gujarat,Surat,PROD-394,Technology,Accessories,2,12130.55,0.24,-371.73
ORD-217516,14-12-2022,19-12-2022,CUST-3063,Ahana  Shanker,Consumer,India,East,Telangana,Hyderabad,PROD-125,Technology,Accessories,5,8860.19,0.23,-339.54
ORD-217517,04-07-2022,10-07-2022,CUST-4341,Neysa Khatri,Home Office,India,West,Gujarat,Surat,PROD-600,Technology,Laptops,8,659.47,0.07,164.81
ORD-217518,02-07-2023,08-07-2023,CUST-9306,Rhea Gokhale,Corporate,India,South,Maharashtra,Pune,PROD-807,Technology,Accessories,3,3385.91,0.18,665.66
ORD-217519,24-12-2022,31-12-2022,CUST-5852,Anahita Korpal,Home Office,India,West,Rajasthan,Jaipur,PROD-617,Furniture,Tables,4,14467.42,0.23,2101.98
ORD-217520,14-04-2024,19-04-2024,CUST-7942,Neysa Ramaswamy,Corporate,India,West,Maharashtra,Mumbai,PROD-245,Furniture,Bookcases,3,8689.2,0.26,847.24
ORD-217521,13-07-2023,14-07-2023,CUST-9939,Badal Sura,Consumer,India,South,Karnataka,Bengaluru,PROD-197,Furniture,Bookcases,7,2437.4,0.13,396.93
ORD-217522,14-06-2024,18-06-2024,CUST-4562,Taimur Solanki,Home Office,India,North,Karnataka,Mysuru,PROD-601,Furniture,Chairs,7,7453.88,0.01,874.88
ORD-217523,08-03-2024,17-03-2024,CUST-4831,Drishya Sarin,Consumer,India,West,Punjab,Ludhiana,PROD-263,Office Supplies,Paper,1,13832.65,0.07,1051.47
ORD-217524,19-03-2024,25-03-2024,CUST-6746,Kaira Sarma,Consumer,India,North,Rajasthan,Jaipur,PROD-580,Office Supplies,Paper,4,14435.99,0.21,1432.67
ORD-217525,24-05-2022,25-05-2022,CUST-3659,Umang Saxena,Consumer,India,West,Telangana,Hyderabad,PROD-716,Technology,Laptops,1,7148.78,0.01,1774.82
ORD-217526,21-09-2023,27-09-2023,CUST-5513,Hansh Kaul,Home Office,India,West,Tamil Nadu,Chennai,PROD-556,Office Supplies,Storage,10,689.5,0.05,76.8
ORD-217527,27-02-2024,08-03-2024,CUST-4174,Zara Kalita,Corporate,India,East,West Bengal,Kolkata,PROD-197,Technology,Copiers,2,12786.98,0.19,1642.78
ORD-217528,13-09-2023,16-09-2023,CUST-8589,Indrajit Wagle,Home Office,India,East,Punjab,Ludhiana,PROD-101,Technology,Phones,3,22860.11,0.01,5072.36
ORD-217529,26-06-2024,29-06-2024,CUST-8228,Nitara Choudhry,Home Office,India,North,Gujarat,Surat,PROD-189,Furniture,Tables,9,19867.99,0.2,3904.2
ORD-217530,26-04-2022,04-05-2022,CUST-6601,Advika Sharaf,Corporate,India,East,Rajasthan,Jaipur,PROD-970,Office Supplies,Paper,5,22839.74,0.23,2489.37
ORD-217531,13-01-2022,19-01-2022,CUST-8514,Ishaan Cherian,Consumer,India,North,Punjab,Ludhiana,PROD-938,Furniture,Tables,7,4299.22,0.18,60.81
ORD-217532,24-07-2023,27-07-2023,CUST-1512,Miraya Sehgal,Consumer,India,West,Punjab,Ludhiana,PROD-220,Office Supplies,Art,8,18447.51,0.22,3486.37
ORD-217533,08-10-2023,18-10-2023,CUST-4069,Abram Ratti,Consumer,India,East,West Bengal,Kolkata,PROD-319,Office Supplies,Storage,6,16007.84,0.19,3251.98
ORD-217534,21-06-2024,23-06-2024,CUST-7449,Zara Sarna,Corporate,India,East,Gujarat,Surat,PROD-802,Furniture,Chairs,5,6453.21,0.04,655.85
ORD-217535,15-02-2022,22-02-2022,CUST-2196,Rania Dayal,Consumer,India,West,Gujarat,Surat,PROD-928,Technology,Phones,6,24832.44,0.2,952.59
ORD-217536,07-12-2022,11-12-2022,CUST-9009,Eshani Amble,Consumer,India,South,Rajasthan,Jaipur,PROD-560,Technology,Accessories,9,18261.72,0.15,2314.83
ORD-217537,03-09-2023,04-09-2023,CUST-5361,Ivana Ganesh,Consumer,India,South,Punjab,Ludhiana,PROD-486,Technology,Copiers,6,17734.16,0.08,2404.39
ORD-217538,02-03-2024,06-03-2024,CUST-6466,Krish Dhaliwal,Corporate,India,South,Maharashtra,Mumbai,PROD-884,Furniture,Chairs,6,24946.54,0.29,-1773.72
ORD-217539,20-03-2023,29-03-2023,CUST-5425,Romil Bhattacharyya,Consumer,India,East,West Bengal,Kolkata,PROD-575,Furniture,Tables,9,2654.09,0.05,497.37
ORD-217540,05-07-2022,15-07-2022,CUST-3186,Vanya Deol,Home Office,India,North,Karnataka,Mysuru,PROD-743,Office Supplies,Storage,9,24233.41,0.11,5925.93
ORD-217541,17-05-2024,22-05-2024,CUST-1336,Anika Saha,Corporate,India,North,West Bengal,Kolkata,PROD-958,Office Supplies,Binders,2,3607.38,0.27,-82.11
ORD-217542,02-01-2023,07-01-2023,CUST-2215,Devansh Jha,Consumer,India,East,Karnataka,Mysuru,PROD-316,Technology,Phones,6,18501.14,0.04,3531.94
ORD-217543,26-06-2023,28-06-2023,CUST-5564,Diya Basu,Consumer,India,West,West Bengal,Kolkata,PROD-715,Office Supplies,Storage,9,22142.44,0.12,4695.34
